,country_code,ano,uso_total_de_fertilizantes(t)
1739,CAF,1964,
1740,CAF,1965,
1741,CAF,1966,
1742,CAF,1967,
1743,CAF,1968,
1744,CAF,1969,
1745,CAF,1970,
1746,CAF,1971,
1747,CAF,1972,
1748,CAF,1973,
1749,CAF,1974,
1750,CAF,1975,
1751,CAF,1976,
1752,CAF,1977,
1753,CAF,1978,
1754,CAF,1979,
1755,CAF,1980,
1756,CAF,1981,
1757,CAF,1982,
1758,CAF,1983,
1759,CAF,1984,
1760,CAF,1985,
1761,CAF,1986,
1762,CAF,1987,
1763,CAF,1988,
1764,CAF,1989,
1765,CAF,1990,153.15
1766,CAF,1991,111.0
1767,CAF,1992,72.02
1768,CAF,1993,54.68
1769,CAF,1994,92.11
1770,CAF,1995,120.81
1771,CAF,1996,119.5
1772,CAF,1997,103.88
1773,CAF,1998,82.22
1774,CAF,1999,70.05
1775,CAF,2000,42.01
1776,CAF,2001,26.59
1777,CAF,2002,21.23
1778,CAF,2003,35.33
1779,CAF,2004,38.8
1780,CAF,2005,31.0
1781,CAF,2006,21.23
1782,CAF,2007,37.91
1783,CAF,2008,44.9
1784,CAF,2009,52.46
1785,CAF,2010,48.14
1786,CAF,2011,48.69
1787,CAF,2012,36.67
1788,CAF,2013,27.87
1789,CAF,2014,20.97
1790,CAF,2015,24.4
1791,CAF,2016,41.08
1792,CAF,2017,44.74
1793,CAF,2018,55.1
1794,CAF,2019,48.79
1795,CAF,2020,63.28
1796,CAF,2021,203.89
1797,CAF,2022,274.19
1798,TCD,1961,
1799,TCD,1962,
1800,TCD,1963,
1801,TCD,1964,
1802,TCD,1965,
1803,TCD,1966,
1804,TCD,1967,
1805,TCD,1968,
1806,TCD,1969,
1807,TCD,1970,
1808,TCD,1971,
1809,TCD,1972,
1810,TCD,1973,
1811,TCD,1974,
1812,TCD,1975,
1813,TCD,1976,
1814,TCD,1977,
1815,TCD,1978,
1816,TCD,1979,
1817,TCD,1980,
1818,TCD,1981,
1819,TCD,1982,
1820,TCD,1983,
1821,TCD,1984,
1822,TCD,1985,
1823,TCD,1986,
1824,TCD,1987,
1825,TCD,1988,
1826,TCD,1989,
1827,TCD,1990,60.28
1828,TCD,1991,60.28
1829,TCD,1992,60.28
1830,TCD,1993,60.28
1831,TCD,1994,60.28
1832,TCD,1995,57.86
1833,TCD,1996,55.44
1834,TCD,1997,53.02
1835,TCD,1998,53.02
1836,TCD,1999,53.02
1837,TCD,2000,53.02
1838,TCD,2001,53.02
1839,TCD,2002,53.02
1840,TCD,2003,53.02
1841,TCD,2004,53.02
1842,TCD,2005,53.04
1843,TCD,2006,53.06
1844,TCD,2007,53.08
1845,TCD,2008,53.1
1846,TCD,2009,53.12
1847,TCD,2010,53.14
1848,TCD,2011,52.25
1849,TCD,2012,50.45
1850,TCD,2013,47.74
1851,TCD,2014,45.02
1852,TCD,2015,43.66
1853,TCD,2016,43.64
1854,TCD,2017,44.98
1855,TCD,2018,46.31
1856,TCD,2019,47.64
1857,TCD,2020,48.98
1858,TCD,2021,50.31
1859,TCD,2022,50.98
1860,CHL,1961,
1861,CHL,1962,
1862,CHL,1963,
1863,CHL,1964,
1864,CHL,1965,
1865,CHL,1966,
1866,CHL,1967,
1867,CHL,1968,
1868,CHL,1969,
1869,CHL,1970,
1870,CHL,1971,
1871,CHL,1972,
1872,CHL,1973,
1873,CHL,1974,
1874,CHL,1975,
1875,CHL,1976,
1876,CHL,1977,
1877,CHL,1978,
1878,CHL,1979,
1879,CHL,1980,
1880,CHL,1981,
1881,CHL,1982,
1882,CHL,1983,
1883,CHL,1984,
1884,CHL,1985,
1885,CHL,1986,
1886,CHL,1987,
1887,CHL,1988,
1888,CHL,1989,
1889,CHL,1990,3368.9
1890,CHL,1991,3356.0
1891,CHL,1992,3179.21
1892,CHL,1993,3175.15
1893,CHL,1994,3293.85
1894,CHL,1995,3678.63
1895,CHL,1996,4511.61
1896,CHL,1997,4903.7
1897,CHL,1998,4917.4
1898,CHL,1999,4578.98
1899,CHL,2000,4802.36
1900,CHL,2001,5125.77
1901,CHL,2002,5643.25
1902,CHL,2003,5549.18
1903,CHL,2004,5917.46
1904,CHL,2005,6429.07
1905,CHL,2006,6554.88
1906,CHL,2007,6537.68
1907,CHL,2008,6468.85
1908,CHL,2009,7013.69
1909,CHL,2010,6895.43
1910,CHL,2011,7027.68
1911,CHL,2012,7420.73
1912,CHL,2013,8059.78
1913,CHL,2014,8359.48
1914,CHL,2015,9651.25
1915,CHL,2016,11816.85
1916,CHL,2017,13564.0
1917,CHL,2018,13039.24
1918,CHL,2019,12943.95
1919,CHL,2020,14129.03
1920,CHL,2021,16996.83
1921,CHL,2022,18430.74
1922,CHN,1961,
1923,CHN,1962,
1924,CHN,1963,
1925,CHN,1964,
1926,CHN,1965,
1927,CHN,1966,
1928,CHN,1967,
1929,CHN,1968,
1930,CHN,1969,
1931,CHN,1970,
1932,CHN,1971,
1933,CHN,1972,
1934,CHN,1973,
1935,CHN,1974,
1936,CHN,1975,
1937,CHN,1976,
1938,CHN,1977,
1939,CHN,1978,
1940,CHN,1979,
1941,CHN,1980,
1942,CHN,1981,
1943,CHN,1982,
1944,CHN,1983,
1945,CHN,1984,
1946,CHN,1985,
1947,CHN,1986,
1948,CHN,1987,
1949,CHN,1988,
1950,CHN,1989,
1951,CHN,1990,154626.53
1952,CHN,1991,154600.92
1953,CHN,1992,160987.88
1954,CHN,1993,169583.2
1955,CHN,1994,194845.25
1956,CHN,1995,215277.03
1957,CHN,1996,225428.12
1958,CHN,1997,235141.74
1959,CHN,1998,241540.65
1960,CHN,1999,261009.2
1961,CHN,2000,250631.62
1962,CHN,2001,249212.91
1963,CHN,2002,258217.78
1964,CHN,2003,260473.58
1965,CHN,2004,271520.95
1966,CHN,2005,284981.4
1967,CHN,2006,299316.27
1968,CHN,2007,315919.85
1969,CHN,2008,324563.86
1970,CHN,2009,331298.46
1971,CHN,2010,339849.79
1972,CHN,2011,345719.27
1973,CHN,2012,350468.61
1974,CHN,2013,351036.72
1975,CHN,2014,349219.95
1976,CHN,2015,346087.2
1977,CHN,2016,338311.71
1978,CHN,2017,323252.76
1979,CHN,2018,294682.45
1980,CHN,2019,273569.51
1981,CHN,2020,258757.94
1982,CHN,2021,244869.49
1983,CHN,2022,235760.35
1984,COL,1961,
1985,COL,1962,
1986,COL,1963,
1987,COL,1964,
1988,COL,1965,
1989,COL,1966,
1990,COL,1967,
1991,COL,1968,
1992,COL,1969,
1993,COL,1970,
1994,COL,1971,
1995,COL,1972,
1996,COL,1973,
1997,COL,1974,
1998,COL,1975,
1999,COL,1976,
2000,COL,1977,
2001,COL,1978,
2002,COL,1979,
2003,COL,1980,
2004,COL,1981,
2005,COL,1982,
2006,COL,1983,
2007,COL,1984,
2008,COL,1985,
2009,COL,1986,
2010,COL,1987,
2011,COL,1988,
2012,COL,1989,
2013,COL,1990,18058.29
2014,COL,1991,16817.0
2015,COL,1992,15305.94
2016,COL,1993,14961.81
2017,COL,1994,17051.34
2018,COL,1995,20156.23
2019,COL,1996,18080.62
2020,COL,1997,16005.0
2021,COL,1998,60687.0
2022,COL,1999,66088.0
2023,COL,2000,75843.0
2024,COL,2001,85515.3
2025,COL,2002,84023.26
2026,COL,2003,88772.15
2027,COL,2004,105514.19
2028,COL,2005,117881.45
2029,COL,2006,98328.63
2030,COL,2007,82439.06
2031,COL,2008,48538.97
2032,COL,2009,51435.13
2033,COL,2010,48618.46
2034,COL,2011,53797.0
2035,COL,2012,48727.73
2036,COL,2013,54563.38
2037,COL,2014,73744.34
2038,COL,2015,33689.3
2039,COL,2016,32392.0
2040,COL,2017,37699.0
2041,COL,2018,37773.0
2042,COL,2019,69862.0
2043,COL,2020,36711.0
2044,COL,2021,39324.0
2045,COL,2022,78230.75
2046,COM,1961,
2047,COM,1962,
2048,COM,1963,
2049,COM,1964,
2050,COM,1965,
2051,COM,1966,
2052,COM,1967,
2053,COM,1968,
2054,COM,1969,
2055,COM,1970,
2056,COM,1971,
2057,COM,1972,
2058,COM,1973,
2059,COM,1974,
2060,COM,1975,
2061,COM,1976,
2062,COM,1977,
2063,COM,1978,
2064,COM,1979,
2065,COM,1980,
2066,COM,1981,
2067,COM,1982,
2068,COM,1983,
2069,COM,1984,
2070,COM,1985,
2071,COM,1986,
2072,COM,1987,
2073,COM,1988,
2074,COM,1989,
2075,COM,1990,13.73
2076,COM,1991,13.73
2077,COM,1992,13.73
2078,COM,1993,13.73
2079,COM,1994,13.73
2080,COM,1995,17.72
2081,COM,1996,19.62
2082,COM,1997,19.44
2083,COM,1998,15.09
2084,COM,1999,12.66
2085,COM,2000,11.79
2086,COM,2001,11.1
2087,COM,2002,8.37
2088,COM,2003,5.49
2089,COM,2004,2.61
2090,COM,2005,2.38
2091,COM,2006,4.94
2092,COM,2007,8.25
2093,COM,2008,14.96
2094,COM,2009,19.69
2095,COM,2010,25.39
2096,COM,2011,25.37
2097,COM,2012,20.41
2098,COM,2013,16.16
2099,COM,2014,9.62
2100,COM,2015,15.02
2101,COM,2016,15.69
2102,COM,2017,20.67
2103,COM,2018,21.22
2104,COM,2019,26.2
2105,COM,2020,33.17
2106,COM,2021,37.41
2107,COM,2022,39.53
2108,COG,1961,
2109,COG,1962,
2110,COG,1963,
2111,COG,1964,
2112,COG,1965,
2113,COG,1966,
2114,COG,1967,
2115,COG,1968,
2116,COG,1969,
2117,COG,1970,
2118,COG,1971,
2119,COG,1972,
2120,COG,1973,
2121,COG,1974,
2122,COG,1975,
2123,COG,1976,
2124,COG,1977,
2125,COG,1978,
2126,COG,1979,
2127,COG,1980,
2128,COG,1981,
2129,COG,1982,
2130,COG,1983,
2131,COG,1984,
2132,COG,1985,
2133,COG,1986,
2134,COG,1987,
2135,COG,1988,
2136,COG,1989,
2137,COG,1990,40.91
2138,COG,1991,47.89
2139,COG,1992,65.35
2140,COG,1993,104.42
2141,COG,1994,156.44
2142,COG,1995,204.98
2143,COG,1996,238.89
2144,COG,1997,259.86
2145,COG,1998,280.83
2146,COG,1999,301.79
2147,COG,2000,322.76
2148,COG,2001,343.72
2149,COG,2002,364.69
2150,COG,2003,385.66
2151,COG,2004,406.62
2152,COG,2005,427.59
2153,COG,2006,448.55
2154,COG,2007,424.38
2155,COG,2008,462.82
2156,COG,2009,480.21
2157,COG,2010,598.78
2158,COG,2011,652.53
2159,COG,2012,769.99
2160,COG,2013,858.06
2161,COG,2014,802.96
2162,COG,2015,691.46
2163,COG,2016,499.65
2164,COG,2017,463.12
2165,COG,2018,471.07
2166,COG,2019,579.28
2167,COG,2020,724.2
2168,COG,2021,831.39
2169,COG,2022,884.99
2170,CRI,1961,
2171,CRI,1962,
2172,CRI,1963,
2173,CRI,1964,
2174,CRI,1965,
2175,CRI,1966,
2176,CRI,1967,
2177,CRI,1968,
2178,CRI,1969,
2179,CRI,1970,
2180,CRI,1971,
2181,CRI,1972,
2182,CRI,1973,
2183,CRI,1974,
2184,CRI,1975,
2185,CRI,1976,
2186,CRI,1977,
2187,CRI,1978,
2188,CRI,1979,
2189,CRI,1980,
2190,CRI,1981,
2191,CRI,1982,
2192,CRI,1983,
2193,CRI,1984,
2194,CRI,1985,
2195,CRI,1986,
2196,CRI,1987,
2197,CRI,1988,
2198,CRI,1989,
2199,CRI,1990,1447.15
2200,CRI,1991,1447.15
2201,CRI,1992,1447.15
2202,CRI,1993,1447.15
2203,CRI,1994,1475.13
2204,CRI,1995,1503.12
2205,CRI,1996,2747.79
2206,CRI,1997,4104.66
2207,CRI,1998,7898.0
2208,CRI,1999,11090.5
2209,CRI,2000,14283.0
2210,CRI,2001,10704.0
2211,CRI,2002,11044.43
2212,CRI,2003,11384.85
2213,CRI,2004,11725.28
2214,CRI,2005,12065.71
2215,CRI,2006,12406.13
2216,CRI,2007,12746.56
2217,CRI,2008,13317.0
2218,CRI,2009,12306.67
2219,CRI,2010,14241.44
2220,CRI,2011,12810.85
2221,CRI,2012,12575.2
2222,CRI,2013,12339.56
2223,CRI,2014,12103.91
2224,CRI,2015,11868.27
2225,CRI,2016,11632.62
2226,CRI,2017,11396.97
2227,CRI,2018,10284.52
2228,CRI,2019,11866.61
2229,CRI,2020,11842.31
2230,CRI,2021,9172.33
2231,CRI,2022,9127.86
2232,HRV,1961,
2233,HRV,1962,
2234,HRV,1963,
2235,HRV,1964,
2236,HRV,1965,
2237,HRV,1966,
2238,HRV,1967,
2239,HRV,1968,
2240,HRV,1969,
2241,HRV,1970,
2242,HRV,1971,
2243,HRV,1972,
2244,HRV,1973,
2245,HRV,1974,
2246,HRV,1975,
2247,HRV,1976,
2248,HRV,1977,
2249,HRV,1978,
2250,HRV,1979,
2251,HRV,1980,
2252,HRV,1981,
2253,HRV,1982,
2254,HRV,1983,
2255,HRV,1984,
2256,HRV,1985,
2257,HRV,1986,
2258,HRV,1987,
2259,HRV,1988,
2260,HRV,1989,
2261,HRV,1990,
2262,HRV,1991,
2263,HRV,1992,2304.0
2264,HRV,1993,2675.33
2265,HRV,1994,3046.67
2266,HRV,1995,3418.0
2267,HRV,1996,3148.0
2268,HRV,1997,3041.63
2269,HRV,1998,2935.27
2270,HRV,1999,2828.9
2271,HRV,2000,2722.53
2272,HRV,2001,2616.17
2273,HRV,2002,2509.8
2274,HRV,2003,2403.44
2275,HRV,2004,2297.07
2276,HRV,2005,2183.95
2277,HRV,2006,2213.84
2278,HRV,2007,2079.22
2279,HRV,2008,2452.6
2280,HRV,2009,2134.99
2281,HRV,2010,1605.37
2282,HRV,2011,1682.32
2283,HRV,2012,1759.27
2284,HRV,2013,2006.44
2285,HRV,2014,2119.04
2286,HRV,2015,2310.93
2287,HRV,2016,1861.2
2288,HRV,2017,1577.41
2289,HRV,2018,1697.66
2290,HRV,2019,1563.81
2291,HRV,2020,1655.09
2292,HRV,2021,1469.65
2293,HRV,2022,1507.67
2294,CUB,1961,
2295,CUB,1962,
2296,CUB,1963,
2297,CUB,1964,
2298,CUB,1965,
2299,CUB,1966,
2300,CUB,1967,
2301,CUB,1968,
2302,CUB,1969,
2303,CUB,1970,
2304,CUB,1971,
2305,CUB,1972,
2306,CUB,1973,
2307,CUB,1974,
2308,CUB,1975,
2309,CUB,1976,
2310,CUB,1977,
2311,CUB,1978,
2312,CUB,1979,
2313,CUB,1980,
2314,CUB,1981,
2315,CUB,1982,
2316,CUB,1983,
2317,CUB,1984,
2318,CUB,1985,
2319,CUB,1986,
2320,CUB,1987,
2321,CUB,1988,
2322,CUB,1989,
2323,CUB,1990,4188.73
2324,CUB,1991,4188.73
2325,CUB,1992,4188.73
2326,CUB,1993,4188.73
2327,CUB,1994,4188.73
2328,CUB,1995,4188.73
2329,CUB,1996,4188.73
2330,CUB,1997,4188.73
2331,CUB,1998,4188.73
2332,CUB,1999,3874.51
2333,CUB,2000,3656.65
2334,CUB,2001,3456.23
2335,CUB,2002,3118.26
2336,CUB,2003,2979.76
2337,CUB,2004,3115.18
2338,CUB,2005,3539.45
2339,CUB,2006,3685.44
2340,CUB,2007,3557.62
2341,CUB,2008,3610.29
2342,CUB,2009,3662.95
2343,CUB,2010,3715.62
2344,CUB,2011,3768.28
2345,CUB,2012,3820.95
2346,CUB,2013,3873.61
2347,CUB,2014,3926.28
2348,CUB,2015,3978.94
2349,CUB,2016,3549.18
2350,CUB,2017,3111.54
2351,CUB,2018,2656.35
2352,CUB,2019,2666.02
2353,CUB,2020,2666.02
2354,CUB,2021,2666.02
2355,CUB,2022,2666.02
2356,CYP,1961,
2357,CYP,1962,
2358,CYP,1963,
2359,CYP,1964,
2360,CYP,1965,
2361,CYP,1966,
2362,CYP,1967,
2363,CYP,1968,
2364,CYP,1969,
2365,CYP,1970,
2366,CYP,1971,
2367,CYP,1972,
2368,CYP,1973,
2369,CYP,1974,
2370,CYP,1975,
2371,CYP,1976,
2372,CYP,1977,
2373,CYP,1978,
2374,CYP,1979,
2375,CYP,1980,
2376,CYP,1981,
2377,CYP,1982,
2378,CYP,1983,
2379,CYP,1984,
2380,CYP,1985,
2381,CYP,1986,
2382,CYP,1987,
2383,CYP,1988,
2384,CYP,1989,
2385,CYP,1990,2184.51
2386,CYP,1991,1970.71
2387,CYP,1992,1695.53
2388,CYP,1993,2044.07
2389,CYP,1994,2518.2
2390,CYP,1995,2030.77
2391,CYP,1996,2417.19
2392,CYP,1997,2224.09
2393,CYP,1998,1731.13
2394,CYP,1999,1238.18
2395,CYP,2000,745.22
2396,CYP,2001,864.51
2397,CYP,2002,1060.57
2398,CYP,2003,796.43
2399,CYP,2004,717.3
2400,CYP,2005,678.16
2401,CYP,2006,861.02
2402,CYP,2007,534.89
2403,CYP,2008,477.75
2404,CYP,2009,728.61
2405,CYP,2010,632.48
2406,CYP,2011,1324.62
2407,CYP,2012,1266.21
2408,CYP,2013,1249.1
2409,CYP,2014,1216.46
2410,CYP,2015,1056.74
2411,CYP,2016,1142.13
2412,CYP,2017,1163.2
2413,CYP,2018,1231.79
2414,CYP,2019,1233.28
2415,CYP,2020,1194.26
2416,CYP,2021,1172.66
2417,CYP,2022,1004.01
2418,CZE,1961,
2419,CZE,1962,
2420,CZE,1963,
2421,CZE,1964,
2422,CZE,1965,
2423,CZE,1966,
2424,CZE,1967,
2425,CZE,1968,
2426,CZE,1969,
2427,CZE,1970,
2428,CZE,1971,
2429,CZE,1972,
2430,CZE,1973,
2431,CZE,1974,
2432,CZE,1975,
2433,CZE,1976,
2434,CZE,1977,
2435,CZE,1978,
2436,CZE,1979,
2437,CZE,1980,
2438,CZE,1981,
2439,CZE,1982,
2440,CZE,1983,
2441,CZE,1984,
2442,CZE,1985,
2443,CZE,1986,
2444,CZE,1987,
2445,CZE,1988,
2446,CZE,1989,
2447,CZE,1990,
2448,CZE,1991,
2449,CZE,1992,
2450,CZE,1993,3545.1
2451,CZE,1994,3593.15
2452,CZE,1995,3757.2
2453,CZE,1996,3631.1
2454,CZE,1997,4085.03
2455,CZE,1998,4351.03
2456,CZE,1999,4242.02
2457,CZE,2000,4533.04
2458,CZE,2001,4649.12
2459,CZE,2002,4977.62
2460,CZE,2003,4590.0
2461,CZE,2004,5318.44
2462,CZE,2005,5384.76
2463,CZE,2006,5693.11
2464,CZE,2007,6194.49
2465,CZE,2008,5440.0
2466,CZE,2009,4759.9
2467,CZE,2010,4957.4
2468,CZE,2011,5306.06
2469,CZE,2012,5345.4
2470,CZE,2013,6188.56
2471,CZE,2014,5663.37
2472,CZE,2015,6310.84
2473,CZE,2016,5942.73
2474,CZE,2017,5248.38
2475,CZE,2018,5178.12
2476,CZE,2019,5052.76
2477,CZE,2020,4359.75
2478,CZE,2021,4479.84
2479,CZE,2022,5542.76
2480,CIV,1961,
2481,CIV,1962,
2482,CIV,1963,
2483,CIV,1964,
2484,CIV,1965,
2485,CIV,1966,
2486,CIV,1967,
2487,CIV,1968,
2488,CIV,1969,
2489,CIV,1970,
2490,CIV,1971,
2491,CIV,1972,
2492,CIV,1973,
2493,CIV,1974,
2494,CIV,1975,
2495,CIV,1976,
2496,CIV,1977,
2497,CIV,1978,
2498,CIV,1979,
2499,CIV,1980,
2500,CIV,1981,
2501,CIV,1982,
2502,CIV,1983,
2503,CIV,1984,
2504,CIV,1985,
2505,CIV,1986,
2506,CIV,1987,
2507,CIV,1988,
2508,CIV,1989,
2509,CIV,1990,16.0
2510,CIV,1991,16.0
2511,CIV,1992,16.0
2512,CIV,1993,16.0
2513,CIV,1994,143.0
2514,CIV,1995,134.0
2515,CIV,1996,106.4
2516,CIV,1997,102.39
2517,CIV,1998,98.37
2518,CIV,1999,94.36
2519,CIV,2000,90.35
2520,CIV,2001,86.33
2521,CIV,2002,82.32
2522,CIV,2003,78.3
2523,CIV,2004,74.29
2524,CIV,2005,70.27
2525,CIV,2006,66.26
2526,CIV,2007,62.25
2527,CIV,2008,58.23
2528,CIV,2009,54.22
2529,CIV,2010,50.2
2530,CIV,2011,46.19
2531,CIV,2012,42.17
2532,CIV,2013,38.16
2533,CIV,2014,34.14
2534,CIV,2015,30.13
2535,CIV,2016,26.12
2536,CIV,2017,22.1
2537,CIV,2018,29.33
2538,CIV,2019,92.26
2539,CIV,2020,88.56
2540,CIV,2021,22.87
2541,CIV,2022,22.87
2542,COD,1961,
2543,COD,1962,
2544,COD,1963,
2545,COD,1964,
2546,COD,1965,
2547,COD,1966,
2548,COD,1967,
2549,COD,1968,
2550,COD,1969,
2551,COD,1970,
2552,COD,1971,
2553,COD,1972,
2554,COD,1973,
2555,COD,1974,
2556,COD,1975,
2557,COD,1976,
2558,COD,1977,
2559,COD,1978,
2560,COD,1979,
2561,COD,1980,
2562,COD,1981,
2563,COD,1982,
2564,COD,1983,
2565,COD,1984,
2566,COD,1985,
2567,COD,1986,
2568,COD,1987,
2569,COD,1988,
2570,COD,1989,
2571,COD,1990,1105.73
2572,COD,1991,1105.73
2573,COD,1992,1105.73
2574,COD,1993,1105.73
2575,COD,1994,1105.73
2576,COD,1995,1105.73
2577,COD,1996,1105.73
2578,COD,1997,1105.73
2579,COD,1998,1105.73
2580,COD,1999,1105.73
2581,COD,2000,1105.73
2582,COD,2001,1105.73
2583,COD,2002,1105.73
2584,COD,2003,1105.73
2585,COD,2004,1105.73
2586,COD,2005,1105.73
2587,COD,2006,1105.73
2588,COD,2007,1105.73
2589,COD,2008,1105.73
2590,COD,2009,1105.73
2591,COD,2010,1105.73
2592,COD,2011,1105.73
2593,COD,2012,1105.73
2594,COD,2013,1105.73
2595,COD,2014,1105.73
2596,COD,2015,1129.87
2597,COD,2016,1113.59
2598,COD,2017,1081.55
2599,COD,2018,1045.35
2600,COD,2019,1013.68
2601,COD,2020,961.9
2602,COD,2021,952.85
2603,COD,2022,948.33
2604,DNK,1961,
2605,DNK,1962,
2606,DNK,1963,
2607,DNK,1964,
2608,DNK,1965,
2609,DNK,1966,
2610,DNK,1967,
2611,DNK,1968,
2612,DNK,1969,
2613,DNK,1970,
2614,DNK,1971,
2615,DNK,1972,
2616,DNK,1973,
2617,DNK,1974,
2618,DNK,1975,
2619,DNK,1976,
2620,DNK,1977,
2621,DNK,1978,
2622,DNK,1979,
2623,DNK,1980,
2624,DNK,1981,
2625,DNK,1982,
2626,DNK,1983,
2627,DNK,1984,
2628,DNK,1985,
2629,DNK,1986,
2630,DNK,1987,
2631,DNK,1988,
2632,DNK,1989,
2633,DNK,1990,5650.0
2634,DNK,1991,4628.0
2635,DNK,1992,4566.0
2636,DNK,1993,4103.0
2637,DNK,1994,3922.0
2638,DNK,1995,5043.0
2639,DNK,1996,3672.0
2640,DNK,1997,3679.0
2641,DNK,1998,3623.0
2642,DNK,1999,2867.0
2643,DNK,2000,3174.0
2644,DNK,2001,3311.0
2645,DNK,2002,2868.0
2646,DNK,2003,2954.0
2647,DNK,2004,2899.0
2648,DNK,2005,3246.0
2649,DNK,2006,3212.0
2650,DNK,2007,3336.0
2651,DNK,2008,4145.0
2652,DNK,2009,2836.0
2653,DNK,2010,3894.0
2654,DNK,2011,4549.46
2655,DNK,2012,5959.04
2656,DNK,2013,4197.1
2657,DNK,2014,1821.89
2658,DNK,2015,2583.75
2659,DNK,2016,2587.25
2660,DNK,2017,2708.3
2661,DNK,2018,2647.13
2662,DNK,2019,2660.87
2663,DNK,2020,3168.46
2664,DNK,2021,2975.53
2665,DNK,2022,3370.74
2666,DJI,1961,
2667,DJI,1962,
2668,DJI,1963,
2669,DJI,1964,
2670,DJI,1965,
2671,DJI,1966,
2672,DJI,1967,
2673,DJI,1968,
2674,DJI,1969,
2675,DJI,1970,
2676,DJI,1971,
2677,DJI,1972,
2678,DJI,1973,
2679,DJI,1974,
2680,DJI,1975,
2681,DJI,1976,
2682,DJI,1977,
2683,DJI,1978,
2684,DJI,1979,
2685,DJI,1980,
2686,DJI,1981,
2687,DJI,1982,
2688,DJI,1983,
2689,DJI,1984,
2690,DJI,1985,
2691,DJI,1986,
2692,DJI,1987,
2693,DJI,1988,
2694,DJI,1989,
2695,DJI,1990,20.51
2696,DJI,1991,20.47
2697,DJI,1992,20.39
2698,DJI,1993,20.28
2699,DJI,1994,20.16
2700,DJI,1995,20.04
2701,DJI,1996,19.93
2702,DJI,1997,19.81
2703,DJI,1998,19.69
2704,DJI,1999,19.58
2705,DJI,2000,19.46
2706,DJI,2001,19.34
2707,DJI,2002,19.23
2708,DJI,2003,19.11
2709,DJI,2004,18.99
2710,DJI,2005,18.88
2711,DJI,2006,18.76
2712,DJI,2007,18.65
2713,DJI,2008,18.53
2714,DJI,2009,18.45
2715,DJI,2010,18.41
2716,DJI,2011,18.41
2717,DJI,2012,18.41
2718,DJI,2013,18.41
2719,DJI,2014,18.41
2720,DJI,2015,18.41
2721,DJI,2016,18.41
2722,DJI,2017,18.41
2723,DJI,2018,18.41
2724,DJI,2019,18.41
2725,DJI,2020,18.41
2726,DJI,2021,18.41
2727,DJI,2022,18.41
2728,DOM,1961,
2729,DOM,1962,
2730,DOM,1963,
2731,DOM,1964,
2732,DOM,1965,
2733,DOM,1966,
2734,DOM,1967,
2735,DOM,1968,
2736,DOM,1969,
2737,DOM,1970,
2738,DOM,1971,
2739,DOM,1972,
2740,DOM,1973,
2741,DOM,1974,
2742,DOM,1975,
2743,DOM,1976,
2744,DOM,1977,
2745,DOM,1978,
2746,DOM,1979,
2747,DOM,1980,
2748,DOM,1981,
2749,DOM,1982,
2750,DOM,1983,
2751,DOM,1984,
2752,DOM,1985,
2753,DOM,1986,
2754,DOM,1987,
2755,DOM,1988,
2756,DOM,1989,
2757,DOM,1990,4971.0
2758,DOM,1991,4971.0
2759,DOM,1992,4971.0
2760,DOM,1993,4971.0
2761,DOM,1994,4971.0
2762,DOM,1995,3449.0
2763,DOM,1996,3493.0
2764,DOM,1997,3846.0
2765,DOM,1998,4375.0
2766,DOM,1999,4728.5
2767,DOM,2000,5082.0
2768,DOM,2001,7182.0
2769,DOM,2002,4018.07
2770,DOM,2003,854.14
2771,DOM,2004,3713.96
2772,DOM,2005,3515.56
2773,DOM,2006,4116.45
2774,DOM,2007,5689.8
2775,DOM,2008,5409.43
2776,DOM,2009,5975.25
2777,DOM,2010,6316.61
2778,DOM,2011,6384.22
2779,DOM,2012,6451.83
2780,DOM,2013,6519.43
2781,DOM,2014,6587.04
2782,DOM,2015,5028.43
2783,DOM,2016,5874.45
2784,DOM,2017,6815.45
2785,DOM,2018,7069.45
2786,DOM,2019,5570.84
2787,DOM,2020,4072.23
2788,DOM,2021,2573.62
2789,DOM,2022,1983.61
2790,ECU,1961,
2791,ECU,1962,
2792,ECU,1963,
2793,ECU,1964,
2794,ECU,1965,
2795,ECU,1966,
2796,ECU,1967,
2797,ECU,1968,
2798,ECU,1969,
2799,ECU,1970,
2800,ECU,1971,
2801,ECU,1972,
2802,ECU,1973,
2803,ECU,1974,
2804,ECU,1975,
2805,ECU,1976,
2806,ECU,1977,
2807,ECU,1978,
2808,ECU,1979,
2809,ECU,1980,
2810,ECU,1981,
2811,ECU,1982,
2812,ECU,1983,
2813,ECU,1984,
2814,ECU,1985,
2815,ECU,1986,
2816,ECU,1987,
2817,ECU,1988,
2818,ECU,1989,
2819,ECU,1990,2537.0
2820,ECU,1991,2377.0
2821,ECU,1992,2012.0
2822,ECU,1993,1844.0
2823,ECU,1994,2670.0
2824,ECU,1995,2658.0
2825,ECU,1996,2407.0
2826,ECU,1997,7612.0
2827,ECU,1998,21500.0
2828,ECU,1999,14216.0
2829,ECU,2000,17948.0
2830,ECU,2001,7344.0
2831,ECU,2002,1302.49
2832,ECU,2003,30634.53
2833,ECU,2004,29799.84
2834,ECU,2005,18391.23
2835,ECU,2006,7953.42
2836,ECU,2007,14156.16
2837,ECU,2008,15396.14
2838,ECU,2009,9666.87
2839,ECU,2010,31637.12
2840,ECU,2011,17529.44
