,country_code,ano,uso_total_de_fertilizantes(t)
0,AFG,1961,1100.0
1,AFG,1962,1100.0
2,AFG,1963,1100.0
3,AFG,1964,1100.0
4,AFG,1965,1100.0
5,AFG,1966,1500.0
6,AFG,1967,10000.0
7,AFG,1968,15000.0
8,AFG,1969,17000.0
9,AFG,1970,19400.0
10,AFG,1971,20500.0
11,AFG,1972,29110.0
12,AFG,1973,24600.0
13,AFG,1974,33900.0
14,AFG,1975,36384.0
15,AFG,1976,44236.0
16,AFG,1977,54226.0
17,AFG,1978,53669.0
18,AFG,1979,49739.0
19,AFG,1980,51126.0
20,AFG,1981,45711.0
21,AFG,1982,52783.0
22,AFG,1983,56580.0
23,AFG,1984,72600.0
24,AFG,1985,72962.0
25,AFG,1986,67280.0
26,AFG,1987,79020.0
27,AFG,1988,55730.0
28,AFG,1989,55600.0
29,AFG,1990,44500.0
30,AFG,1991,48600.0
31,AFG,1992,45800.0
32,AFG,1993,40000.0
33,AFG,1994,
34,AFG,1995,
35,AFG,1996,5000.0
36,AFG,1997,5000.0
37,AFG,1998,7000.0
38,AFG,1999,5000.0
39,AFG,2000,5000.0
40,AFG,2001,18400.0
41,AFG,2002,24526.53
42,AFG,2003,27035.260000000002
43,AFG,2004,33169.369999999995
44,AFG,2005,29774.39
45,AFG,2006,24869.52
46,AFG,2007,16377.29
47,AFG,2008,14432.03
48,AFG,2009,14712.109999999999
49,AFG,2010,13854.86
50,AFG,2011,29816.2
51,AFG,2012,18523.47
52,AFG,2013,38011.93
53,AFG,2014,79000.86
54,AFG,2015,103464.68000000001
55,AFG,2016,105733.85
56,AFG,2017,157464.02000000002
57,AFG,2018,135243.27
58,AFG,2019,85453.83
59,AFG,2020,68225.78
60,AFG,2021,40730.94
61,AFG,2022,39576.08
62,ALB,1961,6302.0
63,ALB,1962,5200.0
64,ALB,1963,5300.0
65,ALB,1964,6400.0
66,ALB,1965,8000.0
67,ALB,1966,9500.0
68,ALB,1967,15500.0
69,ALB,1968,37000.0
70,ALB,1969,36000.0
71,ALB,1970,44100.0
72,ALB,1971,53800.0
73,ALB,1972,55600.0
74,ALB,1973,58100.0
75,ALB,1974,63900.0
76,ALB,1975,62500.0
77,ALB,1976,72000.0
78,ALB,1977,78700.0
79,ALB,1978,99900.0
80,ALB,1979,98100.0
81,ALB,1980,93700.0
82,ALB,1981,81400.0
83,ALB,1982,106000.0
84,ALB,1983,102700.0
85,ALB,1984,94000.0
86,ALB,1985,94100.0
87,ALB,1986,96300.0
88,ALB,1987,95000.0
89,ALB,1988,96500.0
90,ALB,1989,106500.0
91,ALB,1990,102000.0
92,ALB,1991,31300.0
93,ALB,1992,23500.0
94,ALB,1993,17890.0
95,ALB,1994,14770.0
96,ALB,1995,11000.0
97,ALB,1996,6500.0
98,ALB,1997,5200.0
99,ALB,1998,25000.0
100,ALB,1999,10600.0
101,ALB,2000,18700.0
102,ALB,2001,18700.0
103,ALB,2002,56404.0
104,ALB,2003,57406.71
105,ALB,2004,58555.64
106,ALB,2005,60457.92
107,ALB,2006,50108.64
108,ALB,2007,51106.74
109,ALB,2008,47158.94
110,ALB,2009,55040.42
111,ALB,2010,53224.979999999996
112,ALB,2011,60604.119999999995
113,ALB,2012,57614.409999999996
114,ALB,2013,54410.380000000005
115,ALB,2014,54410.3
116,ALB,2015,66327.0
117,ALB,2016,78243.70000000001
118,ALB,2017,61082.86
119,ALB,2018,40706.52
120,ALB,2019,57607.99
121,ALB,2020,60816.340000000004
122,ALB,2021,
123,ALB,2022,22971.73
124,DZA,1961,49000.0
125,DZA,1962,55000.0
126,DZA,1963,53000.0
127,DZA,1964,52500.0
128,DZA,1965,39054.0
129,DZA,1966,51300.0
130,DZA,1967,51530.0
131,DZA,1968,68000.0
132,DZA,1969,70000.0
133,DZA,1970,111000.0
134,DZA,1971,179000.0
135,DZA,1972,215000.0
136,DZA,1973,188000.0
137,DZA,1974,171000.0
138,DZA,1975,123000.0
139,DZA,1976,166000.0
140,DZA,1977,141017.0
141,DZA,1978,178107.0
142,DZA,1979,169852.0
143,DZA,1980,235700.0
144,DZA,1981,166100.0
145,DZA,1982,131339.0
146,DZA,1983,154900.0
147,DZA,1984,203935.0
148,DZA,1985,280632.0
149,DZA,1986,271660.0
150,DZA,1987,241200.0
151,DZA,1988,146500.0
152,DZA,1989,117000.0
153,DZA,1990,127000.0
154,DZA,1991,91500.0
155,DZA,1992,96800.0
156,DZA,1993,130900.0
157,DZA,1994,119300.0
158,DZA,1995,46400.0
159,DZA,1996,38000.0
160,DZA,1997,97000.0
161,DZA,1998,108000.0
162,DZA,1999,93000.0
163,DZA,2000,92300.0
164,DZA,2001,105300.0
165,DZA,2002,72765.0
166,DZA,2003,45031.0
167,DZA,2004,188038.0
168,DZA,2005,55806.0
169,DZA,2006,99072.0
170,DZA,2007,111748.0
171,DZA,2008,64231.0
172,DZA,2009,107000.0
173,DZA,2010,118500.0
174,DZA,2011,118300.0
175,DZA,2012,160100.0
176,DZA,2013,168300.0
177,DZA,2014,190500.0
178,DZA,2015,175600.0
179,DZA,2016,155700.0
180,DZA,2017,155700.0
181,DZA,2018,155700.0
182,DZA,2019,155700.0
183,DZA,2020,155700.0
184,DZA,2021,155700.0
185,DZA,2022,155700.0
186,AGO,1961,1000.0
187,AGO,1962,1000.0
188,AGO,1963,1400.0
189,AGO,1964,2100.0
190,AGO,1965,4000.0
191,AGO,1966,5200.0
192,AGO,1967,6700.0
193,AGO,1968,7600.0
194,AGO,1969,10500.0
195,AGO,1970,11300.0
196,AGO,1971,25000.0
197,AGO,1972,22300.0
198,AGO,1973,21400.0
199,AGO,1974,15100.0
200,AGO,1975,4100.0
201,AGO,1976,2100.0
202,AGO,1977,31600.0
203,AGO,1978,23500.0
204,AGO,1979,13700.0
205,AGO,1980,16800.0
206,AGO,1981,12100.0
207,AGO,1982,5000.0
208,AGO,1983,8600.0
209,AGO,1984,6991.0
210,AGO,1985,20343.0
211,AGO,1986,12000.0
212,AGO,1987,10300.0
213,AGO,1988,15909.0
214,AGO,1989,23601.0
215,AGO,1990,9500.0
216,AGO,1991,6900.0
217,AGO,1992,9100.0
218,AGO,1993,8000.0
219,AGO,1994,10000.0
220,AGO,1995,8000.0
221,AGO,1996,6000.0
222,AGO,1997,2000.0
223,AGO,1998,3400.0
224,AGO,1999,3400.0
225,AGO,2000,1400.0
226,AGO,2001,
227,AGO,2002,5143.0
228,AGO,2003,5903.0
229,AGO,2004,14855.0
230,AGO,2005,7460.0
231,AGO,2006,12078.0
232,AGO,2007,11237.0
233,AGO,2008,28080.0
234,AGO,2009,21889.0
235,AGO,2010,34563.0
236,AGO,2011,56324.0
237,AGO,2012,41717.43
238,AGO,2013,45393.39
239,AGO,2014,45371.0
240,AGO,2015,39436.84
241,AGO,2016,35482.22
242,AGO,2017,52305.94
243,AGO,2018,38053.729999999996
244,AGO,2019,35676.95
245,AGO,2020,42134.53
246,AGO,2021,30125.63
247,AGO,2022,71236.88
248,ATG,1961,
249,ATG,1962,
250,ATG,1963,
251,ATG,1964,
252,ATG,1965,
253,ATG,1966,
254,ATG,1967,
255,ATG,1968,
256,ATG,1969,
257,ATG,1970,
258,ATG,1971,
259,ATG,1972,
260,ATG,1973,
261,ATG,1974,
262,ATG,1975,
263,ATG,1976,
264,ATG,1977,
265,ATG,1978,
266,ATG,1979,
267,ATG,1980,
268,ATG,1981,
269,ATG,1982,
270,ATG,1983,
271,ATG,1984,
272,ATG,1985,
273,ATG,1986,
274,ATG,1987,
275,ATG,1988,
276,ATG,1989,
277,ATG,1990,
278,ATG,1991,
279,ATG,1992,
280,ATG,1993,
281,ATG,1994,
282,ATG,1995,
283,ATG,1996,
284,ATG,1997,
285,ATG,1998,
286,ATG,1999,
287,ATG,2000,
288,ATG,2001,
289,ATG,2002,52.0
290,ATG,2003,109.0
291,ATG,2004,30.0
292,ATG,2005,24.0
293,ATG,2006,18.0
294,ATG,2007,2.0
295,ATG,2008,14.0
296,ATG,2009,53.0
297,ATG,2010,12.0
298,ATG,2011,13.0
299,ATG,2012,39.39
300,ATG,2013,50.12
301,ATG,2014,31.810000000000002
302,ATG,2015,21.06
303,ATG,2016,72.85
304,ATG,2017,21.05
305,ATG,2018,13.87
306,ATG,2019,41.089999999999996
307,ATG,2020,34.940000000000005
308,ATG,2021,33.33
309,ATG,2022,29.32
310,ARG,1961,16241.0
311,ARG,1962,12711.0
312,ARG,1963,21080.0
313,ARG,1964,29500.0
314,ARG,1965,40500.0
315,ARG,1966,52568.0
316,ARG,1967,68460.0
317,ARG,1968,67666.0
318,ARG,1969,79554.0
319,ARG,1970,87036.0
320,ARG,1971,77100.0
321,ARG,1972,86200.0
322,ARG,1973,83243.0
323,ARG,1974,75100.0
324,ARG,1975,60300.0
325,ARG,1976,78229.0
326,ARG,1977,74305.0
327,ARG,1978,107075.0
328,ARG,1979,130082.0
329,ARG,1980,115568.0
330,ARG,1981,96475.0
331,ARG,1982,106700.0
332,ARG,1983,118500.0
333,ARG,1984,158500.0
334,ARG,1985,162600.0
335,ARG,1986,151144.0
336,ARG,1987,167900.0
337,ARG,1988,162500.0
338,ARG,1989,153100.0
339,ARG,1990,165500.0
340,ARG,1991,167300.0
341,ARG,1992,248200.0
342,ARG,1993,293900.0
343,ARG,1994,462000.0
344,ARG,1995,524700.0
345,ARG,1996,855200.0
346,ARG,1997,809600.0
347,ARG,1998,775500.0
348,ARG,1999,823500.0
349,ARG,2000,862983.0
350,ARG,2001,861991.0
351,ARG,2002,842378.0
352,ARG,2003,1200310.0
353,ARG,2004,1394388.0
354,ARG,2005,1197545.0
355,ARG,2006,1443348.0
356,ARG,2007,1794570.0
357,ARG,2008,1241715.0
358,ARG,2009,788194.0
359,ARG,2010,1488126.0
360,ARG,2011,1617843.0
361,ARG,2012,1372564.0
362,ARG,2013,1428027.0
363,ARG,2014,1379654.32
364,ARG,2015,1069248.59
365,ARG,2016,1612290.23
366,ARG,2017,1658455.24
367,ARG,2018,1890880.06
368,ARG,2019,2075931.76
369,ARG,2020,2317177.05
370,ARG,2021,2624506.5300000003
371,ARG,2022,2728327.08
372,ARM,1961,
373,ARM,1962,
374,ARM,1963,
375,ARM,1964,
376,ARM,1965,
377,ARM,1966,
378,ARM,1967,
379,ARM,1968,
380,ARM,1969,
381,ARM,1970,
382,ARM,1971,
383,ARM,1972,
384,ARM,1973,
385,ARM,1974,
386,ARM,1975,
387,ARM,1976,
388,ARM,1977,
389,ARM,1978,
390,ARM,1979,
391,ARM,1980,
392,ARM,1981,
393,ARM,1982,
394,ARM,1983,
395,ARM,1984,
396,ARM,1985,
397,ARM,1986,
398,ARM,1987,
399,ARM,1988,
400,ARM,1989,
401,ARM,1990,
402,ARM,1991,
403,ARM,1992,25000.0
404,ARM,1993,15000.0
405,ARM,1994,7000.0
406,ARM,1995,7000.0
407,ARM,1996,8000.0
408,ARM,1997,8000.0
409,ARM,1998,9620.0
410,ARM,1999,6158.0
411,ARM,2000,7000.0
412,ARM,2001,5000.0
413,ARM,2002,15708.0
414,ARM,2003,10464.0
415,ARM,2004,14401.0
416,ARM,2005,10325.0
417,ARM,2006,57900.5
418,ARM,2007,26820.0
419,ARM,2008,24390.3
420,ARM,2009,39547.4
421,ARM,2010,29625.600000000002
422,ARM,2011,36366.3
423,ARM,2012,58026.600000000006
424,ARM,2013,59192.6
425,ARM,2014,53113.1
426,ARM,2015,65039.5
427,ARM,2016,147530.90000000002
428,ARM,2017,90339.3
429,ARM,2018,90339.3
430,ARM,2019,26822.22
431,ARM,2020,28789.36
432,ARM,2021,20535.46
433,ARM,2022,18799.03
434,AUS,1961,670750.0
435,AUS,1962,651938.0
436,AUS,1963,748792.0
437,AUS,1964,971201.0
438,AUS,1965,1086235.0
439,AUS,1966,1128488.0
440,AUS,1967,1091100.0
441,AUS,1968,1141394.0
442,AUS,1969,1048133.0
443,AUS,1970,971230.0
444,AUS,1971,1067889.0
445,AUS,1972,1307908.0
446,AUS,1973,1533595.0
447,AUS,1974,866825.0
448,AUS,1975,750861.25
449,AUS,1976,1049387.36
450,AUS,1977,1069814.18
451,AUS,1978,1211377.99
452,AUS,1979,1291636.05
453,AUS,1980,1236172.61
454,AUS,1981,1216917.9
455,AUS,1982,1153505.1
456,AUS,1983,1193933.9
457,AUS,1984,1255619.4
458,AUS,1985,1160755.0
459,AUS,1986,1200602.3699999999
460,AUS,1987,1389627.67
461,AUS,1988,1402978.06
462,AUS,1989,1400039.07
463,AUS,1990,1168557.14
464,AUS,1991,1290312.31
465,AUS,1992,1424472.65
466,AUS,1993,1517963.67
467,AUS,1994,1733243.93
468,AUS,1995,1875501.26
469,AUS,1996,2024174.5
470,AUS,1997,2193249.74
471,AUS,1998,2258722.78
472,AUS,1999,2361860.67
473,AUS,2000,2284299.16
474,AUS,2001,2472969.49
475,AUS,2002,2265940.25
476,AUS,2003,2173753.46
477,AUS,2004,2432276.91
478,AUS,2005,2215978.0
479,AUS,2006,2073872.57
480,AUS,2007,2065702.0999999999
481,AUS,2008,1873821.79
482,AUS,2009,1653681.3800000001
483,AUS,2010,1971550.96
484,AUS,2011,2158904.74
485,AUS,2012,2196325.83
486,AUS,2013,2273989.5
487,AUS,2014,2544376.31
488,AUS,2015,2470711.37
489,AUS,2016,2677682.25
490,AUS,2017,2746921.84
491,AUS,2018,2659740.2800000003
492,AUS,2019,2583112.36
493,AUS,2020,3154438.38
494,AUS,2021,3755715.02
495,AUS,2022,3331855.83
496,AUT,1961,251507.0
497,AUT,1962,290185.0
498,AUT,1963,326004.0
499,AUT,1964,346472.0
500,AUT,1965,363280.0
501,AUT,1966,216903.0
502,AUT,1967,416556.0
503,AUT,1968,363493.0
504,AUT,1969,421444.0
505,AUT,1970,407818.0
506,AUT,1971,439944.0
507,AUT,1972,414002.0
508,AUT,1973,414189.0
509,AUT,1974,338416.0
510,AUT,1975,312963.0
511,AUT,1976,371529.0
512,AUT,1977,376475.0
513,AUT,1978,392322.0
514,AUT,1979,402900.0
515,AUT,1980,407300.0
516,AUT,1981,394805.0
517,AUT,1982,355762.0
518,AUT,1983,383750.0
519,AUT,1984,390300.0
520,AUT,1985,388482.0
521,AUT,1986,312400.0
522,AUT,1987,298800.0
523,AUT,1988,315200.0
524,AUT,1989,274200.0
525,AUT,1990,303300.0
526,AUT,1991,288700.0
527,AUT,1992,267000.0
528,AUT,1993,262000.0
529,AUT,1994,250000.0
530,AUT,1995,237000.0
531,AUT,1996,237336.0
532,AUT,1997,263361.0
533,AUT,1998,246338.0
534,AUT,1999,232711.0
535,AUT,2000,225433.0
536,AUT,2001,218214.0
537,AUT,2002,224822.0
538,AUT,2003,189642.0
539,AUT,2004,189678.0
540,AUT,2005,181842.0
541,AUT,2006,179409.0
542,AUT,2007,187187.0
543,AUT,2008,228873.0
544,AUT,2009,118321.0
545,AUT,2010,136116.0
546,AUT,2011,180464.0
547,AUT,2012,156397.0
548,AUT,2013,177237.0
549,AUT,2014,176905.0
550,AUT,2015,200193.90000000002
551,AUT,2016,185264.16999999998
552,AUT,2017,187422.15000000002
553,AUT,2018,176710.1
554,AUT,2019,157087.3
555,AUT,2020,182807.83
556,AUT,2021,169676.76
557,AUT,2022,128650.95
558,AZE,1961,
559,AZE,1962,
560,AZE,1963,
561,AZE,1964,
562,AZE,1965,
563,AZE,1966,
564,AZE,1967,
565,AZE,1968,
566,AZE,1969,
567,AZE,1970,
568,AZE,1971,
569,AZE,1972,
570,AZE,1973,
571,AZE,1974,
572,AZE,1975,
573,AZE,1976,
574,AZE,1977,
575,AZE,1978,
576,AZE,1979,
577,AZE,1980,
578,AZE,1981,
579,AZE,1982,
580,AZE,1983,
581,AZE,1984,
582,AZE,1985,
583,AZE,1986,
584,AZE,1987,
585,AZE,1988,
586,AZE,1989,
587,AZE,1990,
588,AZE,1991,
589,AZE,1992,75000.0
590,AZE,1993,54000.0
591,AZE,1994,39000.0
592,AZE,1995,39000.0
593,AZE,1996,16600.0
594,AZE,1997,23700.0
595,AZE,1998,15800.0
596,AZE,1999,13800.0
597,AZE,2000,4100.0
598,AZE,2001,11900.0
599,AZE,2002,19170.0
600,AZE,2003,14050.0
601,AZE,2004,22042.0
602,AZE,2005,24626.0
603,AZE,2006,24561.0
604,AZE,2007,19722.0
605,AZE,2008,38948.0
606,AZE,2009,25133.0
607,AZE,2010,18756.0
608,AZE,2011,29369.0
609,AZE,2012,36184.31
610,AZE,2013,38433.71
611,AZE,2014,61170.3
612,AZE,2015,98757.0
613,AZE,2016,88385.0
614,AZE,2017,76813.0
615,AZE,2018,127300.36
616,AZE,2019,153260.73
617,AZE,2020,152798.65
618,AZE,2021,46779.1
619,AZE,2022,51687.72
620,BHS,1961,
621,BHS,1962,
622,BHS,1963,
623,BHS,1964,
624,BHS,1965,
625,BHS,1966,600.0
626,BHS,1967,800.0
627,BHS,1968,1000.0
628,BHS,1969,1000.0
629,BHS,1970,1200.0
630,BHS,1971,1250.0
631,BHS,1972,1450.0
632,BHS,1973,1698.0
633,BHS,1974,1365.0
634,BHS,1975,1141.0
635,BHS,1976,1558.0
636,BHS,1977,1800.0
637,BHS,1978,1200.0
638,BHS,1979,1200.0
639,BHS,1980,1200.0
640,BHS,1981,1200.0
641,BHS,1982,1100.0
642,BHS,1983,1200.0
643,BHS,1984,1100.0
644,BHS,1985,500.0
645,BHS,1986,500.0
646,BHS,1987,500.0
647,BHS,1988,500.0
648,BHS,1989,500.0
649,BHS,1990,100.0
650,BHS,1991,300.0
651,BHS,1992,300.0
652,BHS,1993,200.0
653,BHS,1994,200.0
654,BHS,1995,200.0
655,BHS,1996,400.0
656,BHS,1997,300.0
657,BHS,1998,300.0
658,BHS,1999,300.0
659,BHS,2000,300.0
660,BHS,2001,800.0
661,BHS,2002,
662,BHS,2003,
663,BHS,2004,
664,BHS,2005,
665,BHS,2006,
666,BHS,2007,
667,BHS,2008,
668,BHS,2009,
669,BHS,2010,
670,BHS,2011,
671,BHS,2012,1240.78
672,BHS,2013,1075.68
673,BHS,2014,1219.5500000000002
674,BHS,2015,1506.1399999999999
675,BHS,2016,2182.84
676,BHS,2017,2625.81
677,BHS,2018,2788.8
678,BHS,2019,1364.5
679,BHS,2020,818.59
680,BHS,2021,818.59
681,BHS,2022,
682,BHR,1961,
683,BHR,1962,
684,BHR,1963,
685,BHR,1964,
686,BHR,1965,
687,BHR,1966,
688,BHR,1967,
689,BHR,1968,
690,BHR,1969,
691,BHR,1970,
692,BHR,1971,
693,BHR,1972,18.0
694,BHR,1973,28.0
695,BHR,1974,40.0
696,BHR,1975,23.0
697,BHR,1976,
698,BHR,1977,
699,BHR,1978,43.0
700,BHR,1979,26.0
701,BHR,1980,
702,BHR,1981,300.0
703,BHR,1982,168.0
704,BHR,1983,427.0
705,BHR,1984,510.0
706,BHR,1985,480.0
707,BHR,1986,1420.0
708,BHR,1987,310.0
709,BHR,1988,350.0
710,BHR,1989,504.0
711,BHR,1990,602.0
712,BHR,1991,700.0
713,BHR,1992,700.0
714,BHR,1993,600.0
715,BHR,1994,600.0
716,BHR,1995,600.0
717,BHR,1996,600.0
718,BHR,1997,600.0
719,BHR,1998,1128.0
720,BHR,1999,433.0
721,BHR,2000,346.0
722,BHR,2001,300.0
723,BHR,2002,1994.6299999999999
724,BHR,2003,1994.6299999999999
725,BHR,2004,1994.6299999999999
726,BHR,2005,1994.6299999999999
727,BHR,2006,1994.6299999999999
728,BHR,2007,1350.36
729,BHR,2008,2499.28
730,BHR,2009,1376.53
731,BHR,2010,2752.33
732,BHR,2011,1994.6299999999999
733,BHR,2012,3243.34
734,BHR,2013,2747.48
735,BHR,2014,2877.0699999999997
736,BHR,2015,2162.17
737,BHR,2016,651.92
738,BHR,2017,728.65
739,BHR,2018,1122.48
740,BHR,2019,1737.99
741,BHR,2020,2931.37
742,BHR,2021,2931.37
743,BHR,2022,190.34
744,BGD,1961,22500.0
745,BGD,1962,27000.0
746,BGD,1963,49000.0
747,BGD,1964,45000.0
748,BGD,1965,54200.0
749,BGD,1966,75800.0
750,BGD,1967,96000.0
751,BGD,1968,108000.0
752,BGD,1969,129700.0
753,BGD,1970,143200.0
754,BGD,1971,114200.0
755,BGD,1972,182106.0
756,BGD,1973,182013.0
757,BGD,1974,129111.0
758,BGD,1975,215409.0
759,BGD,1976,243353.0
760,BGD,1977,340929.0
761,BGD,1978,356210.0
762,BGD,1979,407355.0
763,BGD,1980,416688.0
764,BGD,1981,400028.0
765,BGD,1982,461279.0
766,BGD,1983,543428.0
767,BGD,1984,581751.0
768,BGD,1985,540682.0
769,BGD,1986,616556.0
770,BGD,1987,705787.0
771,BGD,1988,776468.0
772,BGD,1989,906956.0
773,BGD,1990,933622.0
774,BGD,1991,1004400.0
775,BGD,1992,998762.0
776,BGD,1993,945583.0
777,BGD,1994,1049367.0
778,BGD,1995,1195000.0
779,BGD,1996,1230525.0
780,BGD,1997,1109200.0
781,BGD,1998,1170500.0
782,BGD,1999,1365700.0
783,BGD,2000,1320198.0
784,BGD,2001,1449623.0
785,BGD,2002,1556839.0
786,BGD,2003,1318676.0
787,BGD,2004,1389777.0
788,BGD,2005,1564390.0
789,BGD,2006,1522338.0
790,BGD,2007,1441357.0
791,BGD,2008,1561100.0
792,BGD,2009,1472297.0
793,BGD,2010,1659202.0
794,BGD,2011,1963760.0
795,BGD,2012,1997600.0
796,BGD,2013,1954820.0
797,BGD,2014,2141340.0
798,BGD,2015,2311680.0
799,BGD,2016,2246980.0
800,BGD,2017,2356000.0
801,BGD,2018,2475220.0
802,BGD,2019,2517740.0
803,BGD,2020,2567300.0
804,BGD,2021,3115940.0
805,BGD,2022,3079520.0
806,BRB,1961,5126.0
807,BRB,1962,7639.0
808,BRB,1963,7145.0
809,BRB,1964,9147.0
810,BRB,1965,5509.0
811,BRB,1966,6214.0
812,BRB,1967,7111.0
813,BRB,1968,5812.0
814,BRB,1969,4999.0
815,BRB,1970,5700.0
816,BRB,1971,4300.0
817,BRB,1972,4560.0
818,BRB,1973,5230.0
819,BRB,1974,6500.0
820,BRB,1975,4200.0
821,BRB,1976,4800.0
822,BRB,1977,3591.0
823,BRB,1978,5900.0
824,BRB,1979,5700.0
825,BRB,1980,5800.0
826,BRB,1981,6000.0
827,BRB,1982,6000.0
828,BRB,1983,4441.0
829,BRB,1984,4667.0
830,BRB,1985,3332.0
831,BRB,1986,3800.0
832,BRB,1987,3100.0
833,BRB,1988,3100.0
834,BRB,1989,3000.0
835,BRB,1990,2700.0
836,BRB,1991,2700.0
837,BRB,1992,2700.0
838,BRB,1993,2700.0
839,BRB,1994,2700.0
840,BRB,1995,3200.0
841,BRB,1996,3200.0
842,BRB,1997,3200.0
843,BRB,1998,3000.0
844,BRB,1999,3000.0
845,BRB,2000,3000.0
846,BRB,2001,3000.0
847,BRB,2002,642.0
848,BRB,2003,1116.0
849,BRB,2004,2785.0
850,BRB,2005,1418.0
851,BRB,2006,1807.0
852,BRB,2007,1737.0
853,BRB,2008,1757.0
854,BRB,2009,1001.0
855,BRB,2010,1621.0
856,BRB,2011,1059.0
857,BRB,2012,1995.22
858,BRB,2013,1268.8999999999999
859,BRB,2014,720.1
860,BRB,2015,972.52
861,BRB,2016,796.63
862,BRB,2017,1034.98
863,BRB,2018,545.92
864,BRB,2019,380.78
865,BRB,2020,354.13
866,BRB,2021,260.39
867,BRB,2022,335.77
868,BLR,1961,
869,BLR,1962,
870,BLR,1963,
871,BLR,1964,
872,BLR,1965,
873,BLR,1966,
874,BLR,1967,
875,BLR,1968,
876,BLR,1969,
877,BLR,1970,
878,BLR,1971,
879,BLR,1972,
880,BLR,1973,
881,BLR,1974,
882,BLR,1975,
883,BLR,1976,
884,BLR,1977,
885,BLR,1978,
886,BLR,1979,
887,BLR,1980,
888,BLR,1981,
889,BLR,1982,
890,BLR,1983,
891,BLR,1984,
892,BLR,1985,
893,BLR,1986,
894,BLR,1987,
895,BLR,1988,
896,BLR,1989,
897,BLR,1990,
898,BLR,1991,
899,BLR,1992,1395000.0
900,BLR,1993,752000.0
901,BLR,1994,540000.0
902,BLR,1995,523000.0
903,BLR,1996,777000.0
904,BLR,1997,855000.0
905,BLR,1998,925000.0
906,BLR,1999,791000.0
907,BLR,2000,805000.0
908,BLR,2001,760000.0
909,BLR,2002,763700.0
910,BLR,2003,755300.0
911,BLR,2004,815100.0
912,BLR,2005,929400.0
913,BLR,2006,1285100.0
914,BLR,2007,1205100.0
915,BLR,2008,1309600.0
916,BLR,2009,1558500.0
917,BLR,2010,1497000.0
918,BLR,2011,1680200.0
919,BLR,2012,1498594.0
920,BLR,2013,1425190.0
921,BLR,2014,1218623.0
922,BLR,2015,1102475.0
923,BLR,2016,833351.0
924,BLR,2017,815790.0
925,BLR,2018,892133.0
926,BLR,2019,879118.0
927,BLR,2020,1022922.0
928,BLR,2021,952482.0
929,BLR,2022,1095468.0
930,BEL,1961,
931,BEL,1962,
932,BEL,1963,
933,BEL,1964,
934,BEL,1965,
935,BEL,1966,
936,BEL,1967,
937,BEL,1968,
938,BEL,1969,
939,BEL,1970,
940,BEL,1971,
941,BEL,1972,
942,BEL,1973,
943,BEL,1974,
944,BEL,1975,
945,BEL,1976,
946,BEL,1977,
947,BEL,1978,
948,BEL,1979,
949,BEL,1980,
950,BEL,1981,
951,BEL,1982,
952,BEL,1983,
953,BEL,1984,
954,BEL,1985,
955,BEL,1986,
956,BEL,1987,
957,BEL,1988,
958,BEL,1989,
959,BEL,1990,
960,BEL,1991,
961,BEL,1992,
962,BEL,1993,
963,BEL,1994,
964,BEL,1995,
965,BEL,1996,
966,BEL,1997,
967,BEL,1998,
968,BEL,1999,
969,BEL,2000,
970,BEL,2001,
971,BEL,2002,271417.0
972,BEL,2003,283417.0
973,BEL,2004,283316.0
974,BEL,2005,280211.0
975,BEL,2006,274382.0
976,BEL,2007,281139.0
977,BEL,2008,189468.0
978,BEL,2009,236892.0
979,BEL,2010,271005.0
980,BEL,2011,262190.0
981,BEL,2012,263827.0
982,BEL,2013,262231.0
983,BEL,2014,248393.0
984,BEL,2015,253394.0
985,BEL,2016,233630.86
986,BEL,2017,225499.08000000002
987,BEL,2018,226747.07
988,BEL,2019,227938.24
989,BEL,2020,224041.53
990,BEL,2021,230006.28
991,BEL,2022,
992,BLZ,1961,360.0
993,BLZ,1962,918.0
994,BLZ,1963,1059.0
995,BLZ,1964,278.0
996,BLZ,1965,985.0
997,BLZ,1966,1195.0
998,BLZ,1967,1700.0
999,BLZ,1968,2130.0
1000,BLZ,1969,2532.0
1001,BLZ,1970,3300.0
1002,BLZ,1971,1055.0
1003,BLZ,1972,1614.0
1004,BLZ,1973,2609.0
1005,BLZ,1974,2100.0
1006,BLZ,1975,2100.0
1007,BLZ,1976,900.0
1008,BLZ,1977,607.0
1009,BLZ,1978,1612.0
1010,BLZ,1979,1552.0
1011,BLZ,1980,1895.0
1012,BLZ,1981,1449.0
1013,BLZ,1982,1182.0
1014,BLZ,1983,1716.0
1015,BLZ,1984,1973.0
1016,BLZ,1985,2421.0
1017,BLZ,1986,3770.0
1018,BLZ,1987,4085.0
1019,BLZ,1988,4481.0
1020,BLZ,1989,4900.0
1021,BLZ,1990,5100.0
1022,BLZ,1991,5200.0
1023,BLZ,1992,5800.0
1024,BLZ,1993,6400.0
1025,BLZ,1994,4600.0
1026,BLZ,1995,5000.0
1027,BLZ,1996,3300.0
1028,BLZ,1997,4800.0
1029,BLZ,1998,5638.0
1030,BLZ,1999,6095.0
1031,BLZ,2000,6140.0
1032,BLZ,2001,4700.0
1033,BLZ,2002,25741.0
1034,BLZ,2003,26766.0
1035,BLZ,2004,5506.0
1036,BLZ,2005,5670.0
1037,BLZ,2006,6248.0
1038,BLZ,2007,4261.0
1039,BLZ,2008,3483.0
